filename,width,height,class,xmin,ymin,xmax,ymax
654.png,600,299,referee,6,1,272,299
654.png,600,299,player,150,5,277,156
654.png,600,299,player,378,6,505,157
655.png,1000,664,face,2,92,1000,664
656.png,1400,788,player,741,89,875,269
656.png,1400,788,player,553,145,687,325
656.png,1400,788,player,387,204,521,384
656.png,1400,788,player,1138,215,1272,395
656.png,1400,788,player,903,154,1024,252
656.png,1400,788,face,296,46,424,194
656.png,1400,788,face,471,511,617,656
656.png,1400,788,face,940,10,1086,155
656.png,1400,788,referee,198,211,544,787
656.png,1400,788,referee,621,91,1054,788
656.png,1400,788,referee,897,47,1137,416
656.png,1400,788,referee,1080,201,1320,570
656.png,1400,788,referee,495,138,674,594
657.png,392,588,player,171,99,216,151
657.png,392,588,face,30,62,86,127
657.png,392,588,basket,29,95,284,527
658.png,612,408,referee,158,29,565,408
658.png,612,408,player,318,48,434,211
658.png,612,408,face,183,349,316,408
659.png,784,523,player,398,43,505,180
659.png,784,523,player,50,297,157,434
659.png,784,523,player,574,172,657,290
659.png,784,523,face,297,418,452,523
659.png,784,523,referee,1,276,240,523
659.png,784,523,referee,265,20,586,523
659.png,784,523,referee,543,148,741,523
660.png,349,500,face,227,211,284,275
660.png,349,500,player,117,171,167,225
660.png,349,500,player,209,158,268,214
660.png,349,500,referee,89,168,214,472
660.png,349,500,referee,152,156,304,472
661.png,219,300,face,8,200,42,234
661.png,219,300,player,59,78,88,120
661.png,219,300,player,190,99,206,119
661.png,219,300,referee,4,61,124,288
661.png,219,300,referee,71,34,178,294
661.png,219,300,referee,187,92,219,231
662.png,800,600,face,140,168,216,250
662.png,800,600,player,322,64,385,157
662.png,800,600,player,440,33,509,120
662.png,800,600,referee,137,62,431,571
662.png,800,600,referee,349,37,634,583
663.png,829,560,b_ball,355,44,433,124
663.png,829,560,face,439,59,472,98
663.png,829,560,referee,350,308,393,403
663.png,829,560,referee,638,293,702,422
663.png,829,560,referee,556,217,623,451
663.png,829,560,referee,491,120,559,446
663.png,829,560,referee,442,121,510,447
663.png,829,560,player,362,307,377,328
663.png,829,560,player,655,288,672,312
663.png,829,560,player,519,134,567,177
663.png,829,560,player,460,149,500,190
664.png,612,408,referee,491,176,612,406
664.png,612,408,player,518,182,561,226
664.png,612,408,referee,95,101,264,407
664.png,612,408,face,111,176,184,251
664.png,612,408,player,206,107,259,171
664.png,612,408,referee,259,76,327,408
664.png,612,408,player,262,81,303,143
664.png,612,408,referee,327,154,406,400
664.png,612,408,player,328,160,362,203
665.png,649,361,referee,152,132,203,226
665.png,649,361,referee,157,228,211,310
665.png,649,361,referee,224,156,269,246
665.png,649,361,referee,271,154,321,253
665.png,649,361,referee,384,116,429,207
665.png,649,361,referee,263,93,290,156
665.png,649,361,referee,291,103,328,155
665.png,649,361,b_ball,133,68,178,103
665.png,649,361,referee,601,105,640,203
665.png,649,361,referee,301,80,333,115
666.png,960,650,player,550,138,592,199
666.png,960,650,player,397,139,423,213
666.png,960,650,referee,452,378,466,402
666.png,960,650,referee,486,368,494,396
666.png,960,650,referee,432,378,443,400
666.png,960,650,referee,393,366,403,387
666.png,960,650,basket,372,392,384,419
666.png,960,650,referee,444,354,456,368
666.png,960,650,basket,508,353,523,373
666.png,960,650,referee,497,357,504,379
666.png,960,650,referee,384,360,395,381
666.png,960,650,b_ball,410,337,421,347
666.png,960,650,referee,436,350,448,367
667.png,1280,720,player,460,4,651,243
667.png,1280,720,referee,371,11,710,703
667.png,1280,720,referee,875,123,1248,719
667.png,1280,720,referee,13,119,369,707
668.png,1200,799,referee,131,243,268,718
668.png,1200,799,referee,291,234,438,718
668.png,1200,799,referee,468,229,614,721
668.png,1200,799,referee,672,210,805,729
668.png,1200,799,referee,850,231,983,708
668.png,1200,799,referee,1020,219,1128,697
668.png,1200,799,referee,1018,217,1161,692
668.png,1200,799,referee,329,65,465,224
668.png,1200,799,referee,481,63,617,222
668.png,1200,799,referee,637,55,773,214
668.png,1200,799,referee,810,45,946,204
668.png,1200,799,referee,971,51,1107,210
668.png,1200,799,player,162,245,240,340
668.png,1200,799,player,334,235,412,330
668.png,1200,799,player,508,231,586,326
668.png,1200,799,player,677,218,755,313
668.png,1200,799,player,867,238,945,333
668.png,1200,799,player,1043,223,1121,318
668.png,1200,799,player,980,60,1058,155
668.png,1200,799,player,834,56,912,151
668.png,1200,799,player,662,66,740,161
668.png,1200,799,player,519,63,597,158
668.png,1200,799,player,358,62,436,157
668.png,1200,799,player,201,20,279,115
668.png,1200,799,player,199,18,277,113
668.png,1200,799,face,487,397,602,496
668.png,1200,799,face,662,396,777,495
669.png,748,500,referee,410,92,531,468
669.png,748,500,referee,169,67,305,465
669.png,748,500,referee,305,101,389,396
669.png,748,500,face,297,29,377,96
669.png,748,500,player,316,104,365,175
669.png,748,500,player,425,107,487,173
669.png,748,500,referee,364,198,429,404
669.png,748,500,player,369,204,395,254
670.png,1200,628,referee,511,4,686,600
670.png,1200,628,face,628,171,719,264
670.png,1200,628,player,540,14,634,128
671.png,612,408,referee,184,155,334,389
671.png,612,408,referee,357,242,457,408
671.png,612,408,player,367,254,415,336
671.png,612,408,face,240,20,339,106
671.png,612,408,player,189,171,287,261
672.png,900,506,referee,138,47,398,482
672.png,900,506,basket,475,62,767,470
672.png,900,506,player,224,69,358,235
672.png,900,506,player,560,64,703,230
673.png,1800,1801,referee,467,53,783,1106
673.png,1800,1801,referee,963,125,1296,829
673.png,1800,1801,referee,1373,51,1720,1168
673.png,1800,1801,referee,349,1223,818,1796
673.png,1800,1801,referee,951,894,1371,1801
673.png,1800,1801,referee,4,1053,271,1801
673.png,1800,1801,player,540,51,720,235
673.png,1800,1801,player,1079,310,1244,496
673.png,1800,1801,player,1434,92,1579,265
673.png,1800,1801,face,1071,82,1314,282
674.png,1100,619,face,275,2,403,160
674.png,1100,619,b_ball,413,3,599,184
674.png,1100,619,referee,371,328,553,619
674.png,1100,619,player,398,328,506,452
675.png,1280,720,referee,366,324,608,720
675.png,1280,720,referee,671,266,845,700
675.png,1280,720,b_ball,360,65,546,313
675.png,1280,720,face,575,28,697,137
676.png,409,280,face,103,155,181,237
676.png,409,280,b_ball,42,30,178,153
677.png,850,593,face,28,305,150,441
677.png,850,593,referee,272,118,444,559
677.png,850,593,referee,444,57,796,540
677.png,850,593,player,298,136,396,266
678.png,576,324,referee,63,10,188,299
678.png,576,324,referee,195,14,250,254
678.png,576,324,player,205,10,233,60
678.png,576,324,player,94,14,138,64
678.png,576,324,player,264,17,292,64
678.png,576,324,face,198,129,246,184
679.png,612,408,referee,56,18,173,331
679.png,612,408,referee,119,167,194,355
679.png,612,408,referee,281,51,421,400
679.png,612,408,referee,497,164,612,398
679.png,612,408,referee,226,154,276,371
679.png,612,408,player,101,34,181,130
679.png,612,408,player,331,62,418,165
679.png,612,408,player,514,173,558,216
679.png,612,408,player,251,162,281,209
679.png,612,408,player,146,177,188,214
679.png,612,408,b_ball,391,54,448,118
679.png,612,408,face,304,219,392,314
680.png,3000,1688,referee,487,316,1053,1688
680.png,3000,1688,referee,1055,190,1497,1580
680.png,3000,1688,referee,1585,78,2009,1606
680.png,3000,1688,referee,1993,220,2547,1636
680.png,3000,1688,player,1061,200,1389,568
680.png,3000,1688,player,1639,72,1925,478
680.png,3000,1688,player,1989,296,2323,634
681.png,1500,1500,face,88,1071,454,1479
681.png,1500,1500,b_ball,564,701,1348,1269
681.png,1500,1500,face,781,520,1182,900
682.png,1200,1200,referee,323,188,738,1089
682.png,1200,1200,face,173,606,311,744
682.png,1200,1200,b_ball,758,1,1029,302
683.png,700,700,referee,155,12,459,353
683.png,700,700,player,178,14,320,155
683.png,700,700,face,292,6,446,90
684.png,1280,720,player,476,434,574,623
684.png,1280,720,player,589,413,669,584
684.png,1280,720,player,890,321,970,492
684.png,1280,720,player,971,308,1013,481
684.png,1280,720,player,759,232,801,405
684.png,1280,720,player,657,283,699,456
684.png,1280,720,player,549,231,591,404
684.png,1280,720,player,510,179,553,271
684.png,1280,720,player,467,284,512,412
684.png,1280,720,player,513,276,538,407
684.png,1280,720,player,692,531,775,627
684.png,1280,720,player,690,529,773,625
684.png,1280,720,referee,915,199,967,321
684.png,1280,720,referee,91,219,143,341
684.png,1280,720,referee,807,463,880,628
684.png,1280,720,b_ball,413,481,463,527
684.png,1280,720,basket,856,127,914,192
684.png,1280,720,face,602,421,636,456
684.png,1280,720,face,924,318,958,353
684.png,1280,720,face,750,242,784,277
684.png,1280,720,face,552,262,586,297
684.png,1280,720,face,530,191,547,215
684.png,1280,720,face,692,527,751,595
685.png,416,391,b_ball,5,45,136,171
685.png,416,391,basket,40,198,251,379
686.png,800,533,player,351,1,750,522
686.png,800,533,face,380,8,642,247
687.png,2500,3091,player,578,329,1048,2615
687.png,2500,3091,player,1442,513,2166,2905
687.png,2500,3091,face,1805,569,2155,1052
687.png,2500,3091,b_ball,1715,132,2108,475
688.png,1024,576,basket,387,2,620,184
688.png,1024,576,b_ball,552,44,628,171
688.png,1024,576,player,573,233,782,576
688.png,1024,576,face,646,263,725,378
689.png,425,425,basket,54,202,223,419
689.png,425,425,b_ball,258,293,369,400
690.png,700,466,player,214,122,395,385
690.png,700,466,player,142,20,225,341
690.png,700,466,face,216,127,270,218
690.png,700,466,face,179,11,238,92
690.png,700,466,b_ball,412,164,499,246
690.png,700,466,player,39,46,130,352
691.png,1060,650,player,116,272,204,550
691.png,1060,650,player,243,271,331,549
691.png,1060,650,player,572,252,660,530
691.png,1060,650,player,523,225,611,503
691.png,1060,650,player,840,220,940,544
691.png,1060,650,player,664,250,764,574
691.png,1060,650,b_ball,683,361,758,426
691.png,1060,650,basket,492,61,590,155
691.png,1060,650,referee,390,257,479,526
692.png,1000,667,player,227,111,378,315
692.png,1000,667,player,350,206,472,388
692.png,1000,667,basket,464,186,792,527
692.png,1000,667,b_ball,502,249,655,404
692.png,1000,667,face,243,147,339,224
692.png,1000,667,face,363,211,414,269
693.png,1300,1062,player,164,342,349,926
693.png,1300,1062,player,634,384,819,968
693.png,1300,1062,player,807,381,992,965
693.png,1300,1062,player,994,366,1179,950
693.png,1300,1062,player,992,364,1177,948
693.png,1300,1062,referee,495,408,674,820
693.png,1300,1062,basket,173,175,298,283
693.png,1300,1062,b_ball,757,195,842,286
694.png,2048,1364,player,698,11,1114,1261
694.png,2048,1364,b_ball,1023,476,1473,929
695.png,460,345,basket,163,22,260,98
695.png,460,345,b_ball,291,13,343,68
695.png,460,345,b_ball,297,118,349,173
695.png,460,345,b_ball,295,116,347,171
695.png,460,345,player,224,148,321,272
695.png,460,345,player,226,266,337,345
696.png,1600,2400,referee,406,225,1191,2253
696.png,1600,2400,face,586,423,916,735
697.png,498,280,player,251,27,350,210
698.png,355,355,basket,104,176,228,309
698.png,355,355,b_ball,218,206,292,296
699.png,1280,2192,player,333,362,826,1834
699.png,1280,2192,player,787,426,1280,1898
699.png,1280,2192,b_ball,195,89,531,403
699.png,1280,2192,player,1126,705,1280,1762
699.png,1280,2192,face,460,431,667,677
699.png,1280,2192,face,869,434,1103,689
699.png,1280,2192,face,1205,798,1280,1022
700.png,695,450,player,300,138,423,437
700.png,695,450,b_ball,396,87,479,137
700.png,695,450,basket,301,57,477,97
700.png,695,450,face,337,162,408,247
700.png,695,450,player,491,325,647,448
700.png,695,450,player,635,327,695,447
701.png,1200,800,b_ball,433,68,757,316
702.png,472,519,player,170,124,324,412
702.png,472,519,b_ball,89,56,159,131
702.png,472,519,face,199,129,252,182
703.png,1200,800,player,86,50,307,648
703.png,1200,800,player,516,126,737,724
703.png,1200,800,player,514,124,735,722
703.png,1200,800,referee,820,214,975,596
703.png,1200,800,b_ball,652,254,813,380
703.png,1200,800,face,199,62,302,191
703.png,1200,800,face,521,133,624,262
703.png,1200,800,face,857,230,925,303
704.png,1024,654,b_ball,602,387,913,641
704.png,1024,654,basket,436,6,953,465
706.png,640,640,basket,30,64,276,376
706.png,640,640,b_ball,160,384,282,588
707.png,1280,720,player,301,63,644,688
707.png,1280,720,player,767,95,1110,720
707.png,1280,720,b_ball,95,359,274,519
707.png,1280,720,face,415,47,586,253
707.png,1280,720,face,863,88,1072,348
709.png,3072,2048,referee,552,59,1166,1952
709.png,3072,2048,referee,1059,68,1673,1961
709.png,3072,2048,referee,1864,51,2478,1944
709.png,3072,2048,face,1112,105,1417,685
709.png,3072,2048,face,1996,61,2488,661
710.png,700,700,player,136,383,246,657
710.png,700,700,player,292,426,402,700
710.png,700,700,player,415,349,525,623
710.png,700,700,player,554,172,664,446
710.png,700,700,player,38,155,148,429
710.png,700,700,player,156,194,230,408
710.png,700,700,player,243,182,317,396
710.png,700,700,player,319,187,393,401
710.png,700,700,player,398,163,450,387
710.png,700,700,player,468,173,546,388
710.png,700,700,player,274,343,346,502
710.png,700,700,face,161,395,235,479
710.png,700,700,face,307,441,381,525
710.png,700,700,face,428,352,502,436
710.png,700,700,face,291,343,365,427
710.png,700,700,face,569,161,643,245
710.png,700,700,face,466,177,540,261
710.png,700,700,face,396,167,444,234
710.png,700,700,face,438,156,486,223
710.png,700,700,face,309,193,357,260
710.png,700,700,face,245,180,312,255
710.png,700,700,face,157,190,224,265
710.png,700,700,face,62,179,129,254
710.png,700,700,face,201,166,250,228
711.png,2215,1480,player,920,374,1165,1162
711.png,2215,1480,b_ball,1019,284,1203,420
711.png,2215,1480,face,987,398,1117,506
712.png,1600,1074,basket,249,233,639,556
712.png,1600,1074,b_ball,432,569,658,765
713.png,992,621,player,293,183,426,506
713.png,992,621,b_ball,438,160,499,234
713.png,992,621,basket,566,190,666,255
713.png,992,621,face,326,198,409,321
714.png,777,437,player,242,89,416,422
714.png,777,437,player,474,276,631,437
714.png,777,437,face,277,102,381,259
714.png,777,437,face,485,279,571,394
714.png,777,437,b_ball,284,4,405,94
715.png,1300,1300,b_ball,396,358,877,806
716.png,1920,1080,player,155,100,278,816
716.png,1920,1080,player,270,126,393,842
716.png,1920,1080,player,362,146,460,873
716.png,1920,1080,player,474,157,572,884
716.png,1920,1080,player,598,134,759,910
716.png,1920,1080,player,765,129,926,905
716.png,1920,1080,player,931,146,1092,922
716.png,1920,1080,player,1074,147,1235,923
716.png,1920,1080,player,1208,142,1369,918
716.png,1920,1080,player,1325,125,1486,901
716.png,1920,1080,player,1475,118,1636,894
716.png,1920,1080,player,1593,108,1754,884
716.png,1920,1080,player,1591,106,1752,882
716.png,1920,1080,face,177,92,269,224
716.png,1920,1080,face,284,126,376,258
716.png,1920,1080,face,380,147,472,279
716.png,1920,1080,face,482,166,574,298
716.png,1920,1080,face,648,148,740,280
716.png,1920,1080,face,801,129,893,261
716.png,1920,1080,face,955,168,1047,300
716.png,1920,1080,face,1093,143,1185,275
716.png,1920,1080,face,1227,120,1319,252
716.png,1920,1080,face,1347,116,1439,248
716.png,1920,1080,face,1499,103,1591,235
716.png,1920,1080,face,1625,130,1717,262
716.png,1920,1080,b_ball,904,541,1088,684
717.png,2560,1500,player,1251,310,1891,1482
717.png,2560,1500,b_ball,693,148,1095,450
717.png,2560,1500,basket,696,13,1313,329
718.png,2805,1703,player,25,119,221,970
718.png,2805,1703,player,260,160,456,1011
718.png,2805,1703,player,485,177,746,1097
718.png,2805,1703,player,1730,209,1991,1129
718.png,2805,1703,referee,1231,400,1629,1423
718.png,2805,1703,player,676,111,987,1219
718.png,2805,1703,b_ball,14,1355,144,1574
718.png,2805,1703,face,86,132,259,340
718.png,2805,1703,face,1781,201,1954,409
718.png,2805,1703,face,1306,409,1487,624
718.png,2805,1703,face,1123,143,1331,347
719.png,408,1000,player,32,252,220,882
719.png,408,1000,player,211,290,399,920
719.png,408,1000,b_ball,222,11,362,126
720.png,1200,800,player,310,166,506,732
720.png,1200,800,b_ball,229,3,362,159
720.png,1200,800,basket,824,78,1081,387
721.png,330,248,player,17,3,45,75
721.png,330,248,player,64,1,92,73
721.png,330,248,player,39,67,67,139
721.png,330,248,player,95,36,123,108
721.png,330,248,player,108,87,136,159
721.png,330,248,player,78,146,106,218
721.png,330,248,player,102,152,130,224
721.png,330,248,player,45,155,73,227
721.png,330,248,player,14,158,42,230
721.png,330,248,player,1,143,28,215
721.png,330,248,player,214,176,242,248
721.png,330,248,player,256,169,284,241
721.png,330,248,player,295,158,323,230
721.png,330,248,player,296,84,324,156
721.png,330,248,player,289,23,317,96
721.png,330,248,player,257,9,285,82
721.png,330,248,player,218,52,246,125
721.png,330,248,player,194,95,222,168
721.png,330,248,face,23,5,43,46
721.png,330,248,face,74,3,94,44
721.png,330,248,face,94,35,114,76
721.png,330,248,face,112,89,132,130
721.png,330,248,face,106,138,126,179
721.png,330,248,face,51,146,71,187
721.png,330,248,face,45,67,65,108
721.png,330,248,face,16,155,36,196
721.png,330,248,face,1,140,20,181
721.png,330,248,face,196,92,216,133
721.png,330,248,face,228,49,248,90
721.png,330,248,face,258,9,278,50
721.png,330,248,face,256,7,278,40
721.png,330,248,face,295,22,317,55
721.png,330,248,face,294,93,316,126
721.png,330,248,face,289,157,311,190
721.png,330,248,face,256,166,278,199
721.png,330,248,face,220,169,242,202
721.png,330,248,face,266,83,290,118
721.png,330,248,b_ball,255,57,288,88
721.png,330,248,b_ball,297,72,330,103
722.png,425,425,referee,123,8,274,406
722.png,425,425,b_ball,272,261,378,357
723.png,2000,2386,player,19,26,330,1682
723.png,2000,2386,player,26,1,337,1656
723.png,2000,2386,player,296,687,607,2343
723.png,2000,2386,player,758,730,1069,2386
723.png,2000,2386,player,1071,638,1382,2294
723.png,2000,2386,b_ball,903,34,1101,305
723.png,2000,2386,face,801,985,973,1208
723.png,2000,2386,face,1147,764,1337,995
724.png,1024,683,referee,74,143,349,657
724.png,1024,683,referee,6,126,437,683
724.png,1024,683,player,386,97,861,683
724.png,1024,683,face,130,171,287,367
724.png,1024,683,face,537,135,709,330
725.png,600,395,b_ball,90,136,181,215
725.png,600,395,player,332,118,433,385
725.png,600,395,player,463,193,555,395
725.png,600,395,player,220,193,312,395
725.png,600,395,face,234,242,290,298
725.png,600,395,face,335,133,400,207
725.png,600,395,face,472,189,537,263
726.png,1280,720,player,774,332,842,567
726.png,1280,720,player,835,246,903,481
726.png,1280,720,player,660,234,728,469
726.png,1280,720,player,761,248,829,483
726.png,1280,720,player,427,287,495,522
726.png,1280,720,player,99,350,167,585
726.png,1280,720,player,1,201,68,436
726.png,1280,720,player,426,217,494,452
726.png,1280,720,referee,808,370,886,641
726.png,1280,720,b_ball,824,350,876,390
726.png,1280,720,basket,785,116,838,190
727.png,1200,675,player,104,170,273,605
727.png,1200,675,player,275,168,444,603
727.png,1200,675,player,442,146,611,581
727.png,1200,675,player,591,79,760,514
727.png,1200,675,player,895,189,1064,624
727.png,1200,675,player,1031,177,1200,612
727.png,1200,675,b_ball,596,16,683,75
727.png,1200,675,face,275,172,368,246
727.png,1200,675,face,198,177,291,251
727.png,1200,675,face,610,94,703,168
727.png,1200,675,face,1090,176,1183,250
727.png,1200,675,basket,858,240,920,311
728.png,1333,2000,player,224,1076,491,1930
728.png,1333,2000,face,230,1128,524,1413
728.png,1333,2000,b_ball,469,1504,676,1752
728.png,1333,2000,basket,987,4,1313,300
729.png,600,418,player,71,9,208,397
729.png,600,418,player,283,17,572,405
729.png,600,418,b_ball,369,174,435,235
729.png,600,418,face,121,16,194,105
729.png,600,418,face,322,30,395,119
730.png,594,396,player,121,133,254,387
730.png,594,396,player,299,227,464,396
730.png,594,396,b_ball,349,7,436,94
730.png,594,396,basket,26,1,146,121
731.png,3000,1689,player,811,855,1505,1689
731.png,3000,1689,player,1651,855,2345,1689
731.png,3000,1689,face,1823,970,2181,1354
731.png,3000,1689,face,961,960,1357,1368
731.png,3000,1689,b_ball,549,126,1097,598
732.png,1333,2000,player,326,480,919,1589
732.png,1333,2000,b_ball,433,237,654,487
732.png,1333,2000,face,574,504,811,760
733.png,506,280,player,9,46,87,237
733.png,506,280,player,103,66,181,257
733.png,506,280,player,227,86,281,227
733.png,506,280,player,187,107,222,208
733.png,506,280,player,316,103,351,204
733.png,506,280,player,280,74,315,175
733.png,506,280,b_ball,283,62,298,75
734.png,1600,1074,basket,270,230,638,566
734.png,1600,1074,b_ball,449,573,671,786
735.png,452,588,player,149,90,326,484
735.png,452,588,player,337,127,452,494
735.png,452,588,b_ball,115,16,202,90
735.png,452,588,face,179,66,249,132
735.png,452,588,face,382,136,452,202
737.png,416,416,b_ball,6,11,416,411
738.png,1382,922,basket,294,296,355,370
738.png,1382,922,basket,1139,420,1178,465
738.png,1382,922,basket,991,479,1018,505
739.png,1200,720,player,292,378,391,677
739.png,1200,720,player,415,377,514,676
739.png,1200,720,player,538,401,637,700
739.png,1200,720,player,655,388,754,687
739.png,1200,720,player,767,368,866,667
739.png,1200,720,player,765,366,864,665
739.png,1200,720,player,242,192,324,422
739.png,1200,720,player,331,244,413,474
739.png,1200,720,player,427,265,509,495
739.png,1200,720,player,550,226,632,456
739.png,1200,720,player,667,228,749,458
739.png,1200,720,player,763,219,845,449
739.png,1200,720,player,859,195,913,352
739.png,1200,720,face,6,274,64,375
739.png,1200,720,face,90,271,148,372
739.png,1200,720,face,161,255,219,356
739.png,1200,720,face,260,188,318,289
739.png,1200,720,face,350,253,408,354
739.png,1200,720,face,453,252,511,353
739.png,1200,720,face,562,219,620,320
739.png,1200,720,face,650,228,708,329
739.png,1200,720,face,768,215,826,316
739.png,1200,720,face,860,183,918,284
739.png,1200,720,face,905,243,963,344
739.png,1200,720,face,1017,246,1075,347
739.png,1200,720,face,1134,235,1192,336
739.png,1200,720,face,793,360,851,461
739.png,1200,720,face,675,386,733,487
739.png,1200,720,face,565,392,623,493
739.png,1200,720,face,445,372,504,473
739.png,1200,720,face,309,379,368,480
739.png,1200,720,basket,557,162,625,229
740.png,629,840,player,42,131,207,657
740.png,629,840,player,217,175,382,701
740.png,629,840,player,464,118,629,644
740.png,629,840,face,233,162,330,293
740.png,629,840,face,497,127,605,240
740.png,629,840,b_ball,317,88,425,198
741.png,762,407,player,320,223,337,259
741.png,762,407,player,269,205,286,241
741.png,762,407,player,432,224,449,260
741.png,762,407,player,495,228,512,264
741.png,762,407,player,252,230,269,266
741.png,762,407,player,282,195,299,231
741.png,762,407,player,280,193,297,229
741.png,762,407,referee,258,190,274,231
741.png,762,407,referee,55,284,71,325
741.png,762,407,basket,427,139,439,156
742.png,814,458,player,112,13,306,406
742.png,814,458,player,292,51,486,444
742.png,814,458,player,593,26,787,419
742.png,814,458,b_ball,446,176,548,282
742.png,814,458,face,134,26,264,163
742.png,814,458,face,309,61,439,198
743.png,1280,978,player,717,439,1164,978
743.png,1280,978,b_ball,787,200,1033,399
743.png,1280,978,basket,31,6,367,340
744.png,1200,675,player,165,262,353,657
744.png,1200,675,player,534,59,722,454
744.png,1200,675,player,445,280,633,675
744.png,1200,675,player,343,280,471,675
744.png,1200,675,face,193,290,315,425
744.png,1200,675,face,355,302,477,437
744.png,1200,675,face,862,317,984,452
744.png,1200,675,face,551,51,673,186
744.png,1200,675,basket,398,67,553,225
745.png,800,534,player,395,285,451,477
745.png,800,534,player,440,291,496,483
745.png,800,534,player,547,265,603,457
745.png,800,534,player,481,228,537,420
745.png,800,534,player,349,265,405,457
745.png,800,534,player,401,229,448,308
745.png,800,534,b_ball,392,159,421,196
745.png,800,534,referee,68,281,138,441
745.png,800,534,basket,282,134,367,219
745.png,800,534,face,81,283,108,319
745.png,800,534,face,556,264,583,300
745.png,800,534,face,482,224,516,264
745.png,800,534,face,446,286,480,326
746.png,480,360,player,170,114,305,311
746.png,480,360,face,209,123,264,184
746.png,480,360,b_ball,199,50,258,107
747.png,1800,1304,player,652,50,1155,1132
747.png,1800,1304,face,794,71,1014,295
747.png,1800,1304,b_ball,1021,363,1184,569
748.png,910,1365,player,97,242,585,1309
748.png,910,1365,player,635,207,910,1180
748.png,910,1365,face,666,188,878,454
748.png,910,1365,b_ball,149,7,465,241
749.png,800,600,player,220,132,331,586
749.png,800,600,player,433,118,544,572
749.png,800,600,b_ball,401,4,507,44
749.png,800,600,basket,561,299,605,372
751.png,1700,1080,player,1034,190,1638,1080
751.png,1700,1080,b_ball,1519,2,1700,105
752.png,1050,549,player,254,4,437,276
752.png,1050,549,player,162,210,345,482
752.png,1050,549,player,440,277,623,549
752.png,1050,549,player,446,10,629,282
752.png,1050,549,player,666,34,849,306
752.png,1050,549,player,681,383,843,549
752.png,1050,549,b_ball,369,360,459,435
752.png,1050,549,b_ball,493,233,591,329
752.png,1050,549,b_ball,610,333,719,443
752.png,1050,549,face,181,216,261,318
752.png,1050,549,face,279,10,359,112
752.png,1050,549,face,496,14,576,116
752.png,1050,549,face,732,30,812,132
752.png,1050,549,face,733,429,813,531
752.png,1050,549,face,476,369,589,491
752.png,1050,549,b_ball,830,120,897,216
753.png,1280,720,player,447,226,646,680
753.png,1280,720,player,813,183,1012,637
753.png,1280,720,player,691,98,841,627
753.png,1280,720,player,613,191,708,720
753.png,1280,720,face,625,233,696,378
753.png,1280,720,face,740,83,844,217
753.png,1280,720,face,824,153,906,273
754.png,500,333,basket,325,58,347,84
754.png,500,333,b_ball,331,148,353,170
756.png,800,800,player,132,317,255,712
756.png,800,800,player,238,316,361,711
756.png,800,800,player,360,324,483,719
756.png,800,800,player,457,327,580,722
756.png,800,800,player,579,339,702,734
756.png,800,800,b_ball,45,431,116,513
756.png,800,800,b_ball,436,455,507,537
756.png,800,800,b_ball,546,482,617,564
756.png,800,800,b_ball,661,481,732,563
756.png,800,800,face,161,336,209,403
756.png,800,800,face,266,315,314,382
756.png,800,800,face,385,331,433,398
756.png,800,800,face,502,336,550,403
756.png,800,800,face,607,353,655,420
757.png,640,960,referee,193,41,584,823
757.png,640,960,b_ball,38,526,240,749
757.png,640,960,face,238,51,530,453
758.png,3000,2010,player,610,580,1967,2009
758.png,3000,2010,face,797,722,1432,1389
758.png,3000,2010,b_ball,813,54,1515,724
759.png,900,600,player,282,12,581,540
759.png,900,600,player,601,41,900,569
759.png,900,600,b_ball,93,255,204,354
760.png,964,1600,player,301,273,585,1323
760.png,964,1600,player,544,550,828,1600
760.png,964,1600,player,680,311,964,1361
760.png,964,1600,b_ball,244,82,408,235
760.png,964,1600,face,601,688,756,873
760.png,964,1600,face,799,318,954,503
763.png,576,324,player,94,9,222,289
763.png,576,324,face,110,5,162,65
763.png,576,324,b_ball,39,102,110,167
763.png,576,324,b_ball,287,1,369,29
764.png,629,419,player,180,107,290,292
764.png,629,419,player,289,115,399,300
764.png,629,419,player,451,126,561,311
764.png,629,419,player,518,125,629,310
764.png,629,419,player,545,128,615,303
764.png,629,419,b_ball,141,250,183,287
764.png,629,419,basket,131,30,165,84
765.png,740,632,referee,252,52,554,605
765.png,740,632,face,321,91,438,282
766.png,1200,675,player,177,31,523,638
766.png,1200,675,player,547,23,893,630
766.png,1200,675,face,223,53,350,200
766.png,1200,675,face,546,20,673,167
766.png,1200,675,b_ball,594,498,741,628
767.png,594,381,player,99,2,534,357
767.png,594,381,b_ball,26,108,124,221
767.png,594,381,face,120,6,190,117
768.png,1920,1080,player,634,15,1097,1044
768.png,1920,1080,b_ball,652,810,944,1047
768.png,1920,1080,face,806,8,1024,317
768.png,1920,1080,player,1720,772,1911,1069
769.png,620,505,player,131,108,298,475
769.png,620,505,player,301,138,468,505
769.png,620,505,face,192,135,287,230
769.png,620,505,face,338,196,433,291
769.png,620,505,b_ball,4,40,79,156
770.png,1200,800,player,238,227,399,800
770.png,1200,800,player,527,116,688,689
770.png,1200,800,player,386,448,528,800
770.png,1200,800,player,132,448,274,800
770.png,1200,800,face,183,533,234,587
770.png,1200,800,face,590,144,641,198
770.png,1200,800,face,629,558,680,612
770.png,1200,800,referee,608,556,692,787
770.png,1200,800,b_ball,682,1,780,47
